time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-09-08T04:46:03.485Z,38.6549,-118.7923,10.6888,0.82,ml,6,162.78,0.213,0.0769,nn,nn00509762,2015-09-09T02:39:48.428Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T04:45:11.600Z,33.9045,-117.5235,12.504,1.48,ml,12,66,0.1087,0.17,ci,ci37239215,2015-09-08T12:58:57.598Z,"3km N of Home Gardens, California",earthquake
2015-09-08T04:39:30.330Z,44.432,-111.0251667,2.37,0.33,md,6,137,0.137,0.26,uu,uu60122552,2015-09-08T20:27:02.550Z,"15km WSW of Old Faithful Geyser, Wyoming",earthquake
2015-09-08T04:39:27.763Z,38.6562,-118.7929,13.1244,1.15,ml,10,135.26,0.213,0.0991,nn,nn00509760,2015-09-09T02:39:47.292Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T04:38:40.760Z,19.4296667,-155.6241667,3.312,2.3,ml,35,144,0.02698,0.11,hv,hv61032376,2015-09-09T16:47:36.603Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-09-08T04:37:46.590Z,46.5936667,-119.7538333,16.247,0.65,md,18,82,0.02019,0.11,uw,uw61076141,2015-09-11T17:45:44.490Z,"15km SE of Desert Aire, Washington",earthquake
2015-09-08T04:37:15.130Z,38.6543,-118.8021,6.8134,1.31,ml,12,133.47,0.199,0.1454,nn,nn00509612,2015-09-09T02:37:10.719Z,"21km NW of Hawthorne, Nevada",earthquake
2015-09-08T04:35:46.480Z,36.531,-121.0961667,2.53,0.95,md,11,106,0.06575,0.02,nc,nc72521956,2015-09-10T21:56:51.660Z,"23km ENE of Soledad, California",earthquake
2015-09-08T04:34:27.283Z,38.6459,-118.8057,9.2223,1.39,ml,13,98.35,0.191,0.1772,nn,nn00509611,2015-09-09T02:37:09.309Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T04:33:26.627Z,38.6604,-118.7897,9.7918,0.07,ml,6,161.59,0.212,0.0788,nn,nn00509757,2015-09-09T02:39:38.939Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T04:32:01.720Z,38.822,-122.8266667,0.98,0.14,md,16,70,0.006627,0.02,nc,nc72521946,2015-09-12T07:00:15.990Z,"7km NW of The Geysers, California",earthquake
2015-09-08T04:31:10.376Z,38.5186,-118.5074,12.2481,0.04,ml,5,129.87,0.11,0.1471,nn,nn00509754,2015-09-09T02:39:37.881Z,"10km E of Hawthorne, Nevada",earthquake
2015-09-08T04:22:23.132Z,38.6538,-118.8015,8.3331,1.17,ml,12,116.06,0.198,0.1462,nn,nn00509610,2015-09-09T02:37:07.883Z,"21km NW of Hawthorne, Nevada",earthquake
2015-09-08T04:19:45.838Z,38.6548,-118.7903,14.2285,0.83,ml,10,135.15,0.211,0.1388,nn,nn00509753,2015-09-09T02:39:36.752Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T04:18:49.445Z,38.6579,-118.7894,13.3757,1.13,ml,10,134.86,0.211,0.1028,nn,nn00509609,2015-09-09T02:37:06.524Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T04:15:35.559Z,38.6531,-118.8095,6.3659,1.38,ml,12,135.48,0.199,0.1343,nn,nn00509608,2015-09-09T02:37:05.323Z,"21km NW of Hawthorne, Nevada",earthquake
2015-09-08T04:04:37.000Z,59.7883,-152.8636,98.6,1.3,ml,,,,0.64,ak,ak11695650,2015-09-08T04:24:45.961Z,"57km W of Anchor Point, Alaska",earthquake
2015-09-08T04:00:03.000Z,65.2355,-147.0439,0.5,1.1,ml,,,,0.76,ak,ak11695648,2015-09-08T04:24:45.340Z,"53km NNE of Badger, Alaska",earthquake
2015-09-08T03:57:29.308Z,37.4712,-118.8251,2.9277,0.11,mb,7,172.72,0.083,0.0982,nn,nn00509607,2015-09-09T02:37:04.039Z,"23km SSE of Mammoth Lakes, California",earthquake
2015-09-08T03:42:07.253Z,39.657,-119.8896,6.3476,1.03,ml,15,72.19,0.074,0.0867,nn,nn00509606,2015-09-09T02:37:03.097Z,"4km WNW of Lemmon Valley, Nevada",earthquake
2015-09-08T03:34:23.070Z,36.5178,-98.4702,5,2.7,mb_lg,,102,0.353,0.47,us,us20003h70,2015-09-08T20:31:51.896Z,"18km W of Helena, Oklahoma",earthquake
2015-09-08T03:30:13.476Z,38.6553,-118.7955,10.3716,0.92,ml,8,154.46,0.215,0.0976,nn,nn00509660,2015-09-09T02:37:58.257Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T03:22:32.460Z,33.6803333,-116.7258333,12.405,0.43,ml,15,147,0.09213,0.21,ci,ci37239207,2015-09-08T12:59:01.431Z,"7km S of Idyllwild, California",earthquake
2015-09-08T03:22:08.070Z,38.0095,-118.9895,6.52,1.42,md,12,264,0.2506,0.07,nc,nc72521941,2015-09-09T02:37:00.739Z,"31km SE of Bridgeport, California",earthquake
2015-09-08T03:21:02.390Z,33.5181667,-116.4685,10.913,0.61,ml,18,125,0.03613,0.15,ci,ci37239199,2015-09-08T13:00:10.240Z,"19km ESE of Anza, California",earthquake
2015-09-08T03:20:39.000Z,53.9699,-166.4856,108.2,2.1,ml,,,,0.6,ak,ak11695631,2015-09-08T20:45:35.370Z,"9km NNE of Dutch Harbor, Alaska",earthquake
2015-09-08T03:20:09.510Z,33.6596667,-116.7311667,12.674,0.29,ml,21,92,0.04872,0.12,ci,ci37239191,2015-09-09T18:35:30.715Z,"9km S of Idyllwild, California",earthquake
2015-09-08T03:19:55.000Z,60.4824,-143.0842,0.1,0.9,ml,,,,0.15,ak,ak11695630,2015-09-08T03:47:29.948Z,"58km NW of Cape Yakataga, Alaska",earthquake
2015-09-08T03:09:55.775Z,38.6535,-118.7873,14.3818,1.22,ml,10,129.73,0.197,0.1185,nn,nn00509601,2015-09-09T02:36:53.099Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T03:05:32.631Z,38.6517,-118.8167,7.0657,1.33,ml,9,137.49,0.198,0.1185,nn,nn00509600,2015-09-09T02:36:51.752Z,"21km NW of Hawthorne, Nevada",earthquake
2015-09-08T03:02:47.910Z,38.6537,-118.7917,11.4359,0.94,ml,6,162.87,0.212,0.081,nn,nn00509659,2015-09-09T02:37:57.101Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T03:02:22.353Z,38.6601,-118.7942,9.7718,0.62,ml,7,153.72,0.215,0.0426,nn,nn00509658,2015-09-09T02:37:50.598Z,"21km NW of Hawthorne, Nevada",earthquake
2015-09-08T02:57:24.300Z,34.1085,-116.8383333,9.801,0.88,ml,29,51,0.07744,0.17,ci,ci37239183,2015-09-08T12:59:21.797Z,"16km SSE of Big Bear Lake, California",earthquake
2015-09-08T02:57:09.728Z,38.652,-118.7911,10.8823,0.96,ml,8,154.33,0.211,0.0722,nn,nn00509655,2015-09-09T02:37:49.480Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T02:54:43.810Z,37.3103333,-119.9118333,24.02,1.43,md,6,105,0.1727,0.03,nc,nc72521931,2015-09-12T01:44:50.710Z,"17km WSW of Ahwahnee, California",earthquake
2015-09-08T02:54:33.050Z,38.8134995,-122.8148346,0.96,0.72,md,11,114,0.01056,0.02,nc,nc72521921,2015-09-08T02:56:07.340Z,"6km NW of The Geysers, California",earthquake
2015-09-08T02:52:16.054Z,38.6505,-118.7952,10.7087,0.95,ml,7,155,0.214,0.0788,nn,nn00509653,2015-09-09T02:37:46.880Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T02:51:26.300Z,18.1835,-67.3714,15,2.8,Md,10,273.6,0.27129122,0.34,pr,pr15251000,2015-09-08T10:54:04.416Z,"20km SW of Stella, Puerto Rico",earthquake
2015-09-08T02:50:57.880Z,-32.782,-178.4377,10,5.2,mb,,77,3.552,1.09,us,us20003h6p,2015-09-08T10:53:35.272Z,"155km SSE of L'Esperance Rock, New Zealand",earthquake
2015-09-08T02:50:32.457Z,38.6382,-118.8072,8.2757,1.93,ml,15,97.15,0.184,0.1147,nn,nn00509597,2015-09-09T02:37:42.055Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T02:49:29.827Z,38.6416,-118.8033,8.2643,1.61,ml,11,135.12,0.187,0.1582,nn,nn00509596,2015-09-09T02:36:47.677Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T02:44:19.340Z,38.649,-118.8017,7.1877,1.27,ml,12,113.36,0.194,0.1385,nn,nn00509595,2015-09-09T02:36:46.345Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T02:32:12.150Z,36.4351667,-89.543,9.24,1.16,md,14,82,0.04551,0.05,nm,nm60089052,2015-09-08T12:19:39.840Z,"8km NW of Tiptonville, Tennessee",earthquake
2015-09-08T02:29:53.340Z,34.0056667,-117.1908333,15.227,2.04,ml,102,19,0.06004,0.15,ci,ci37239175,2015-09-09T18:13:50.610Z,"6km S of Redlands, California",earthquake
2015-09-08T02:29:48.709Z,38.6479,-118.807,6.4623,2.91,ml,20,98.47,0.193,0.1286,nn,nn00509592,2015-09-09T02:39:13.189Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T02:21:40.414Z,38.6521,-118.8004,7.2501,3.4,ml,8,133.26,0.197,0.1655,nn,nn00509598,2015-09-09T23:03:32.497Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T02:21:31.118Z,38.6514,-118.8018,6.468,3.46,ml,20,56.85,0.196,0.1188,nn,nn00509591,2015-09-09T23:01:50.967Z,"23km NW of Hawthorne, Nevada",earthquake
2015-09-08T02:19:35.205Z,38.6438,-118.8075,6.3695,1.51,ml,17,115.28,0.189,0.1506,nn,nn00509747,2015-09-09T02:39:15.263Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T02:18:15.760Z,38.035,-118.975,5.41,1.76,md,16,164,0.1595,0.04,nc,nc72521896,2015-09-08T16:41:07.260Z,"33km SE of Bridgeport, California",earthquake
2015-09-08T02:15:19.980Z,38.6488,-118.8064,6.2037,4.38,ml,21,98.57,0.194,0.1093,nn,nn00509589,2015-09-09T16:48:05.642Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T02:14:38.190Z,33.9025,-118.1973333,15.481,1.48,ml,45,62,0.02793,0.23,ci,ci37239143,2015-09-09T17:53:05.582Z,"2km ENE of Compton, California",earthquake
2015-09-08T02:14:21.000Z,60.9612,-148.2452,12.7,1.2,ml,,,,0.21,ak,ak11695618,2015-09-08T02:32:10.182Z,"31km NE of Whittier, Alaska",earthquake
2015-09-08T02:08:44.000Z,51.6782,178.089,59.9,3.2,ml,,,,0.34,ak,ak11695615,2015-09-08T20:25:06.039Z,"41km SW of Little Sitkin Island, Alaska",earthquake
2015-09-08T01:48:52.000Z,61.1162,-147.4344,22.6,1.3,ml,,,,0.79,ak,ak11695614,2015-09-08T02:12:33.537Z,"58km W of Valdez, Alaska",earthquake
2015-09-08T01:45:59.770Z,36.2008,-97.0187,3.09,2.2,mb_lg,,52,0.253,0.63,us,us20003hg2,2015-09-08T23:35:38.278Z,"10km NNE of Stillwater, Oklahoma",earthquake
2015-09-08T01:42:26.000Z,18.3432,-65.2335,101,3,Md,6,172.8,0.05839049,0.11,pr,pr15251001,2015-09-08T09:45:03.126Z,"8km ENE of Culebra, Puerto Rico",earthquake
2015-09-08T01:41:40.000Z,63.2705,-151.4344,0,1.8,ml,,,,0.62,ak,ak11695611,2015-09-08T02:12:32.762Z,"125km NNW of Talkeetna, Alaska",earthquake
2015-09-08T01:38:36.430Z,36.0071667,-117.8078333,2.567,-0.24,ml,8,83,0.03893,0.06,ci,ci37239127,2015-09-09T19:59:21.197Z,"12km NE of Little Lake, California",earthquake
2015-09-08T01:29:17.992Z,38.6577,-118.7877,13.1677,1.18,ml,11,120.66,0.21,0.13,nn,nn00509588,2015-09-09T02:36:23.254Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-08T01:17:07.640Z,38.8595009,-122.8213348,1.87,0.68,md,9,93,0.005083,0.02,nc,nc72521881,2015-09-08T01:18:42.600Z,"9km WNW of Cobb, California",earthquake
2015-09-08T01:16:16.390Z,19.7173333,-156.075,35.157,2.04,md,16,238,0.212,0.13,hv,hv61032301,2015-09-10T02:49:56.520Z,"9km W of Kalaoa, Hawaii",earthquake
2015-09-08T01:05:05.180Z,33.7275,-116.8255,16.694,0.66,ml,20,85,0.09134,0.15,ci,ci37239119,2015-09-08T12:59:55.727Z,"7km ESE of Valle Vista, California",earthquake
2015-09-08T01:04:05.350Z,33.7113333,-116.83,16.844,1.35,ml,53,30,0.08187,0.16,ci,ci37239111,2015-09-08T13:01:18.610Z,"7km SE of Valle Vista, California",earthquake
2015-09-08T01:03:50.940Z,38.8341667,-122.7731667,2.94,1.31,md,39,53,0.004481,0.04,nc,nc72521871,2015-09-11T22:00:49.630Z,"4km WNW of Cobb, California",earthquake
2015-09-08T00:59:52.190Z,33.4736667,-116.571,9.381,0.76,ml,27,77,0.03347,0.13,ci,ci37239103,2015-09-08T13:01:27.120Z,"13km SE of Anza, California",earthquake
2015-09-08T00:45:43.650Z,40.1415,-122.885,10.1,1.49,md,14,107,0.08191,0.12,nc,nc72521866,2015-09-10T20:39:30.218Z,"43km WNW of Rancho Tehama Reserve, California",earthquake
2015-09-08T00:34:36.000Z,65.1911,-149.0057,14.8,0.3,ml,,,,0.58,ak,ak11695605,2015-09-08T19:25:55.162Z,"60km NW of Ester, Alaska",earthquake
2015-09-08T00:33:29.500Z,37.234,-98.0106667,5.54,2.29,ml,17,157,0.03252,0.07,ismpkansas,ismpkansas70134078,2015-09-08T20:53:13.669Z,"6km SSE of Harper, Kansas",earthquake
2015-09-08T00:04:19.390Z,38.7806664,-122.7553329,2.18,0.89,md,11,100,0.01284,0.02,nc,nc72521846,2015-09-08T00:05:52.090Z,"0km NNE of The Geysers, California",earthquake
2015-09-08T00:03:44.750Z,38.7796667,-122.753,1.91,1.57,md,51,46,0.01321,0.08,nc,nc72521841,2015-09-11T00:09:03.330Z,"0km NE of The Geysers, California",earthquake
2015-09-07T23:56:50.320Z,-33.5078,-178.8982,10,4.7,mb,,135,4.329,1.45,us,us20003h5z,2015-09-08T07:59:25.997Z,"230km S of L'Esperance Rock, New Zealand",earthquake
2015-09-07T23:51:28.190Z,37.5963333,-118.7868333,7.27,1.03,md,27,75,0.03417,0.04,nc,nc72521836,2015-09-09T21:29:34.412Z,"17km ESE of Mammoth Lakes, California",earthquake
2015-09-07T23:38:09.190Z,36.5326,71.2246,103.55,4.2,mb,,92,0.788,0.79,us,us20003h5w,2015-09-08T07:40:49.385Z,"32km WSW of Ashkasham, Afghanistan",earthquake
2015-09-07T23:31:17.000Z,59.005,-152.1224,250,1.9,ml,,,,0.8,ak,ak11695597,2015-09-07T23:52:30.620Z,"78km SSW of Homer, Alaska",earthquake
2015-09-07T23:27:20.820Z,40.4355,-125.4848333,10.14,2.59,md,16,314,0.9241,0.28,nc,nc72521831,2015-09-10T20:39:33.233Z,"104km W of Ferndale, California",earthquake
2015-09-07T23:21:17.980Z,48.388,-122.7815,53.78,1.3,ml,8,167,0.2932,0.11,uw,uw61076096,2015-09-11T17:34:20.660Z,"9km NW of Ault Field, Washington",earthquake
2015-09-07T23:20:29.260Z,40.5716667,-120.791,2.59,2.21,md,36,93,0.3497,0.17,nc,nc72521826,2015-09-08T22:24:36.706Z,"20km NW of Susanville, California",earthquake
2015-09-07T23:12:56.000Z,64.9961,-147.33,0.1,1.6,ml,,,,0.75,ak,ak11695591,2015-09-07T23:33:37.123Z,"23km NNE of Badger, Alaska",earthquake
2015-09-07T23:06:23.180Z,33.5218333,-116.5016667,16.606,0.66,ml,18,165,0.04319,0.18,ci,ci37239079,2015-09-08T13:00:51.255Z,"16km ESE of Anza, California",earthquake
2015-09-07T22:58:53.662Z,38.6568,-118.7878,11.7627,0.3,ml,7,139.3,0.21,0.0781,nn,nn00509586,2015-09-07T23:52:41.123Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-07T22:54:00.000Z,63.0059,-149.9119,85.7,1.6,ml,,,,0.76,ak,ak11695588,2015-09-07T23:13:52.557Z,"64km SW of Cantwell, Alaska",earthquake
2015-09-07T22:46:43.000Z,52.4133,-169.4197,7,2.9,ml,,,,0.69,ak,ak11695587,2015-09-08T06:49:21.193Z,"69km SSW of Nikolski, Alaska",earthquake
2015-09-07T22:42:16.240Z,37.6553333,-119.0143333,1.78,1.16,md,12,106,0.003207,0.05,nc,nc72521816,2015-09-08T16:29:35.250Z,"3km WNW of Mammoth Lakes, California",earthquake
2015-09-07T22:38:34.865Z,38.4733,-118.3436,5.4728,1.05,ml,7,87.21,0.038,0.0753,nn,nn00509575,2015-09-07T23:46:31.372Z,"25km ESE of Hawthorne, Nevada",earthquake
2015-09-07T22:38:07.110Z,34.1303333,-117.7463333,5.338,0.88,ml,21,81,0.06339,0.19,ci,ci37239071,2015-09-09T17:40:25.600Z,"4km NNE of La Verne, California",earthquake
2015-09-07T22:30:25.440Z,38.5171,-118.5188,11.8323,0.03,ml,5,180.93,0.111,0.1651,nn,nn00509584,2015-09-07T23:43:23.846Z,"9km E of Hawthorne, Nevada",earthquake
2015-09-07T22:29:10.578Z,38.5119,-118.5125,8.9283,1.15,ml,9,106.09,0.117,0.1076,nn,nn00509574,2015-09-07T23:43:23.347Z,"9km E of Hawthorne, Nevada",earthquake
2015-09-07T22:27:35.510Z,33.9691667,-117.1625,14.397,1.08,ml,29,51,0.077,0.13,ci,ci37239063,2015-09-09T17:31:42.675Z,"8km NE of Moreno Valley, California",earthquake
2015-09-07T22:27:11.930Z,33.501,-116.486,15.903,0.72,ml,22,133,0.05511,0.13,ci,ci37239055,2015-09-09T17:08:40.883Z,"18km ESE of Anza, California",earthquake
2015-09-07T22:26:33.060Z,33.5028333,-116.4826667,16.756,0.99,ml,30,102,0.05183,0.2,ci,ci37239047,2015-09-08T13:00:55.535Z,"19km ESE of Anza, California",earthquake
2015-09-07T22:26:12.100Z,33.4931667,-116.4881667,15.446,1.51,ml,53,63,0.06028,0.19,ci,ci37239039,2015-09-08T13:00:59.143Z,"18km ESE of Anza, California",earthquake
2015-09-07T22:23:21.289Z,41.8806,-119.6389,9.8833,1.39,ml,5,219.77,0.137,0.2142,nn,nn00509847,2015-09-09T20:13:23.924Z,"67km ESE of Lakeview, Oregon",earthquake
2015-09-07T22:22:14.000Z,61.1642,-146.9004,0.2,1.7,ml,,,,0.92,ak,ak11695583,2015-09-07T22:54:48.633Z,"29km W of Valdez, Alaska",earthquake
2015-09-07T22:18:31.010Z,33.9735,-116.8745,19.854,1.33,ml,39,48,0.08279,0.18,ci,ci37239031,2015-09-08T13:02:37.650Z,"5km N of Banning, California",earthquake
2015-09-07T22:04:47.500Z,36.8403333,-121.2951667,6.09,1.12,md,40,46,0.07744,0.06,nc,nc72521806,2015-09-10T22:24:09.220Z,"7km ENE of Ridgemark, California",earthquake
2015-09-07T22:01:00.000Z,59.5745,-153.1389,99.9,1.6,ml,,,,0.35,ak,ak11695518,2015-09-07T22:16:42.424Z,"77km WSW of Anchor Point, Alaska",earthquake
2015-09-07T21:59:27.000Z,62.3518,-149.3622,50.4,1.5,ml,,,,0.5,ak,ak11695515,2015-09-07T22:16:43.673Z,"33km NE of Y, Alaska",earthquake
2015-09-07T21:44:50.000Z,61.5039,-151.7956,90.4,1.7,ml,,,,0.66,ak,ak11695509,2015-09-07T22:16:43.050Z,"94km NNW of Nikiski, Alaska",earthquake
2015-09-07T21:44:11.576Z,38.4426,-118.4031,8.2056,-0.24,ml,4,213.46,0.053,0.0331,nn,nn00509573,2015-09-07T23:40:15.277Z,"21km ESE of Hawthorne, Nevada",earthquake
2015-09-07T21:33:45.890Z,38.8036667,-122.8003333,2.25,0.31,md,26,78,0.005822,0.04,nc,nc72521796,2015-09-10T23:44:22.930Z,"4km NW of The Geysers, California",earthquake
2015-09-07T21:29:12.910Z,33.8648333,-116.211,10.414,0.57,ml,18,71,0.06807,0.14,ci,ci37239023,2015-09-08T13:01:47.239Z,"16km N of Indio, California",earthquake
2015-09-07T21:28:06.320Z,37.2046667,-121.4593333,9.78,1.2,md,21,85,0.1007,0.08,nc,nc72521791,2015-09-10T23:08:44.050Z,"18km NE of San Martin, California",earthquake
2015-09-07T20:58:03.990Z,33.2693333,-116.7865,11.243,0.8,ml,23,53,0.04058,0.2,ci,ci37239015,2015-09-08T13:02:47.410Z,"4km NW of Lake Henshaw, California",earthquake
2015-09-07T20:57:17.250Z,33.8556667,-117.71,3.528,1.24,ml,30,84,0.07139,0.22,ci,ci37239007,2015-09-09T16:56:27.758Z,"10km ESE of Yorba Linda, California",earthquake
2015-09-07T20:51:19.000Z,59.5845,-152.4068,93,1.3,ml,,,,0.15,ak,ak11695501,2015-09-07T21:14:06.074Z,"38km WSW of Anchor Point, Alaska",earthquake
2015-09-07T20:42:03.900Z,35.6075,-97.4058,6.66,2.1,mb_lg,,68,0.029,0.44,us,us20003hg0,2015-09-08T23:18:34.614Z,"8km SE of Edmond, Oklahoma",earthquake
2015-09-07T20:41:36.290Z,19.387,-155.2795,2.372,0.55,md,21,62,0.002142,0.07,hv,hv61032106,2015-09-10T20:30:24.440Z,"6km SW of Volcano, Hawaii",earthquake
2015-09-07T20:41:28.705Z,38.0431,-118.995,14.9464,1.08,ml,10,202.98,0.318,0.1201,nn,nn00509559,2015-09-07T21:25:09.350Z,"31km SE of Bridgeport, California",earthquake
2015-09-07T20:24:57.840Z,-32.8948,-178.3419,10,5.2,mb,,58,3.655,1.22,us,us20003h5l,2015-09-08T04:27:42.376Z,"170km SSE of L'Esperance Rock, New Zealand",earthquake
2015-09-07T20:20:24.260Z,38.8248329,-122.8563309,2.47,0.57,md,9,97,0.01673,0.02,nc,nc72521781,2015-09-07T20:22:00.330Z,"10km WNW of The Geysers, California",earthquake
2015-09-07T20:17:58.990Z,33.5738333,-116.8031667,6.159,0.42,ml,15,101,0.03815,0.09,ci,ci37238999,2015-09-08T13:02:22.594Z,"12km W of Anza, California",earthquake
2015-09-07T20:13:35.760Z,37.2518,-97.5514,5.49,1.9,ml,,131,0.022,0.21,us,us20003hg1,2015-09-08T23:24:53.040Z,"16km W of Wellington, Kansas",earthquake
2015-09-07T20:04:04.410Z,33.7708333,-116.8971667,11.538,0.71,ml,35,57,0.0696,0.16,ci,ci37238991,2015-09-09T16:40:15.079Z,"3km N of Valle Vista, California",earthquake
2015-09-07T19:56:07.290Z,34.1023333,-117.324,17.944,1.2,ml,22,70,0.09983,0.15,ci,ci37238983,2015-09-08T13:02:56.919Z,"3km NNW of Colton, California",earthquake
2015-09-07T19:51:36.170Z,38.5416667,-122.432,13.18,1.55,md,33,96,0.1009,0.14,nc,nc72521776,2015-09-10T23:07:13.220Z,"3km ENE of Deer Park, California",earthquake
2015-09-07T19:50:39.550Z,36.0003333,-120.5648333,2.57,1.21,md,30,88,0.02462,0.06,nc,nc72521771,2015-09-10T00:38:15.960Z,"24km SW of Coalinga, California",earthquake
2015-09-07T19:45:45.700Z,44.4483333,-114.1155,10.78,2.36,ml,15,62,0.706,0.19,mb,mb80096929,2015-09-08T13:49:49.240Z,"11km SE of Challis, Idaho",earthquake
2015-09-07T19:43:49.490Z,38.0343333,-118.9773333,6.42,1.53,md,19,142,0.1205,0.06,nc,nc72521766,2015-09-08T21:01:58.400Z,"33km SE of Bridgeport, California",earthquake
2015-09-07T19:42:22.780Z,34.014,-117.1045,5.543,0.64,ml,19,57,0.0224,0.15,ci,ci37238975,2015-09-09T16:29:47.391Z,"6km WNW of Calimesa, California",earthquake
2015-09-07T19:42:17.800Z,36.049,-89.8341667,9.82,1.58,md,13,72,0.06773,0.02,nm,nm60089042,2015-09-08T12:25:28.400Z,"3km S of Steele, Missouri",earthquake
2015-09-07T19:33:56.170Z,33.9355,-117.1978333,13.699,1.83,ml,74,29,0.02396,0.2,ci,ci37238967,2015-09-08T13:04:01.180Z,"3km ENE of Moreno Valley, California",earthquake
2015-09-07T19:22:22.830Z,34.0178333,-117.1108333,5.873,0.8,ml,18,92,0.01764,0.11,ci,ci37238943,2015-09-09T18:12:50.603Z,"6km SSE of Mentone, California",earthquake
2015-09-07T19:19:07.940Z,38.7911682,-122.7338333,1.77,1.05,md,10,109,0.008236,0.03,nc,nc72521746,2015-09-07T19:20:40.890Z,"2km NE of The Geysers, California",earthquake
2015-09-07T19:14:45.551Z,38.0319,-118.9743,17.3762,0.98,ml,8,198.83,0.303,0.1455,nn,nn00509582,2015-09-07T23:24:35.874Z,"33km SE of Bridgeport, California",earthquake
2015-09-07T19:13:57.240Z,36.498,-121.0071667,1.99,1.25,md,12,142,0.0738,0.08,nc,nc72521741,2015-09-10T00:38:25.920Z,"28km NE of Greenfield, California",earthquake
2015-09-07T19:09:56.412Z,38.0511,-118.9555,17.6812,0.86,ml,5,305.34,0.286,0.1031,nn,nn00509580,2015-09-07T23:21:28.107Z,"33km SE of Bridgeport, California",earthquake
2015-09-07T19:05:55.442Z,38.4588,-118.3864,7.9751,0.05,ml,5,130.19,0.046,0.1053,nn,nn00509579,2015-09-07T23:21:29.682Z,"22km ESE of Hawthorne, Nevada",earthquake
2015-09-07T18:57:10.781Z,38.4595,-118.3894,0,0.08,ml,5,129.86,0.048,0.1167,nn,nn00509578,2015-09-07T23:18:18.376Z,"21km ESE of Hawthorne, Nevada",earthquake
2015-09-07T18:55:20.080Z,38.0336667,-118.9776667,7.62,1.37,md,17,142,0.1611,0.07,nc,nc72521736,2015-09-08T20:52:26.520Z,"33km SE of Bridgeport, California",earthquake
2015-09-07T18:54:03.200Z,36.9596667,-121.6038333,4.75,0.83,md,21,51,0.01647,0.07,nc,nc72521731,2015-09-10T22:23:59.710Z,"6km SSW of Gilroy, California",earthquake
2015-09-07T18:53:39.000Z,64.613,-149.2416,19,0.8,ml,,,,0.31,ak,ak11695399,2015-09-07T19:24:51.494Z,"7km WNW of North Nenana, Alaska",earthquake
2015-09-07T18:27:48.109Z,38.3349,-118.6649,8.269,1.8,ml,20,102.36,0.146,0.1453,nn,nn00509541,2015-09-09T18:40:54.162Z,"21km S of Hawthorne, Nevada",earthquake
2015-09-07T18:20:15.660Z,35.8356667,-121.2946667,8.6,1.06,md,7,146,0.08316,0.05,nc,nc72521706,2015-09-10T02:24:51.850Z,"23km NNW of San Simeon, California",earthquake
2015-09-07T18:17:07.417Z,38.0353,-118.9732,19.4266,1.05,ml,10,198.9,0.302,0.1451,nn,nn00509539,2015-09-09T17:50:25.047Z,"33km SE of Bridgeport, California",earthquake
2015-09-07T18:15:19.850Z,46.8098333,-121.7995,0.019,1.79,md,6,223,0.0307,0.04,uw,uw61075961,2015-09-07T18:32:44.730Z,"24km NNW of Packwood, Washington",other event
2015-09-07T18:14:17.390Z,38.0281667,-119.0021667,4.31,1.28,md,10,339,0.2706,0.06,nc,nc72521701,2015-09-09T16:10:56.920Z,"32km SE of Bridgeport, California",earthquake
2015-09-07T18:12:29.240Z,37.4846667,-118.8383333,8,1.96,md,43,58,0.1054,0.04,nc,nc72521691,2015-09-08T22:04:28.360Z,"21km SSE of Mammoth Lakes, California",earthquake
2015-09-07T18:09:21.950Z,37.4853333,-118.838,7.86,2.06,md,31,115,0.1047,0.03,nc,nc72521676,2015-09-10T23:33:52.789Z,"21km SSE of Mammoth Lakes, California",earthquake
2015-09-07T18:09:21.080Z,38.0345,-118.9768333,7.41,2.58,md,21,88,0.1208,0.06,nc,nc72521686,2015-09-10T23:49:24.634Z,"33km SE of Bridgeport, California",earthquake
2015-09-07T18:08:23.250Z,19.479,-155.6005,2.437,1.82,ml,21,55,0.006863,0.19,hv,hv61032001,2015-09-09T17:42:39.550Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
